PROVINCE,ME,Year,CODE,A_ha,pro_t,Yield_t_ha,data_completeness_ratio,data_quality,total_days_available,expected_days,missing_days,gs_tmax_mean,gs_tmin_mean,gs_tmean_mean,gs_dtr_mean,gs_hum_mean,gs_vpd_mean,gs_prep_total,gs_days,gs_valid_ratio,ngs_tmax_mean,ngs_tmin_mean,ngs_tmean_mean,ngs_dtr_mean,ngs_hum_mean,ngs_vpd_mean,ngs_prep_total,ngs_days,ngs_valid_ratio,planting_day,harvest_day
14,沁水县,1983,140521,9800.049,35740,3.646920541,1,excellent,365,365,0,25.988,15.3912,20.3968,10.5968,72.392,0.683387028,413.4,125,0.342465753,10.00310078,-1.785271318,3.558139535,11.78837209,46.49612403,0.451410527,66.9,129,0.353424658,130,254
14,沁水县,1984,140521,9133.379,36600,4.007279234,1,excellent,366,366,0,25.404,15.3904,20.0592,10.0136,75.96,0.578515269,482,125,0.341530055,8.848837209,-2.041085271,2.759689922,10.88992248,45.01550388,0.445958572,45.8,129,0.352459016,130,254
14,沁水县,1985,140521,7600.038,21430,2.819722743,1,excellent,365,365,0,27.048,16.4864,21.3624,10.5616,72.192,0.747627315,345.8,125,0.342465753,8.979844961,-1.61627907,3.088372093,10.59612403,58.01550388,0.391096169,60.2,129,0.353424658,130,254
14,沁水县,1986,140521,7933.373,22313,2.812548962,1,excellent,365,365,0,27.8296,15.3776,21.0848,12.452,65.928,0.888538712,267,125,0.342465753,10.6744186,-1.410852713,3.743410853,12.08527132,44.62015504,0.486638858,38,129,0.353424658,130,254
14,沁水县,1987,140521,7780.0389,23131,2.973121381,1,excellent,365,365,0,27.1712,15.3688,20.7328,11.8024,68.768,0.783063802,322.8,125,0.342465753,10.6503876,-0.904651163,4.068217054,11.55503876,56.08527132,0.397455644,74.1,129,0.353424658,130,254
14,沁水县,1988,140521,7466.704,29091,3.896096591,1,excellent,366,366,0,26.1448,16.3216,20.6888,9.8232,74.304,0.645984537,460.7,125,0.341530055,9.296899225,-1.672093023,3.009302326,10.96899225,48.95348837,0.44590512,76.2,129,0.352459016,130,254
14,沁水县,1989,140521,7533.371,32687,4.338960606,1,excellent,365,365,0,26.0784,15.428,20.208,10.6504,72.496,0.660066517,283,125,0.342465753,9.020155039,-1.251162791,3.251937984,10.27131783,62.1627907,0.359349152,108.1,129,0.353424658,130,254
14,沁水县,1990,140521,7606.7047,28088,3.692531932,1,excellent,365,365,0,27.3216,15.8336,20.9192,11.488,73.304,0.668883853,338.9,125,0.342465753,8.985271318,-1.100775194,3.278294574,10.08604651,65.59689922,0.318449088,163.3,129,0.353424658,130,254
14,沁水县,1991,140521,7626.7048,14575,1.911048137,1,excellent,365,365,0,28.332,15.8184,21.3472,12.5136,69.288,0.804615763,210.4,125,0.342465753,10.04651163,-1.275968992,3.505426357,11.32248062,61.03100775,0.339693244,120.6,129,0.353424658,130,254
14,沁水县,1992,140521,7580,32412,4.275989446,1,excellent,366,366,0,26.8392,15.4096,20.6784,11.4296,66.768,0.837387666,406.5,125,0.341530055,10.82015504,-1.33255814,4.057364341,12.15271318,51.04651163,0.455024313,101.8,129,0.352459016,130,254
14,沁水县,1993,140521,7040.0352,32048,4.552249966,1,excellent,365,365,0,25.6856,14.6752,19.6536,11.0104,72.664,0.65088516,391.4,125,0.342465753,10.60930233,-1.382945736,3.93875969,11.99224806,56.04651163,0.414361307,84.3,129,0.353424658,130,254
14,沁水县,1994,140521,7130,22855,3.205469846,1,excellent,365,365,0,28.1312,16.4832,21.8112,11.648,69.48,0.781698506,206.1,125,0.342465753,10.8124031,-1.319379845,4.066666667,12.13178295,53.64341085,0.427831927,139.5,129,0.353424658,130,254
14,沁水县,1995,140521,7620,32606,4.279002625,1,excellent,365,365,0,27.3784,16.248,21.332,11.1304,70.432,0.765682112,321,125,0.342465753,11.76511628,-1.489922481,4.299224806,13.25503876,43.13178295,0.516325351,51.2,129,0.353424658,130,254
14,沁水县,1996,140521,7760,35386,4.560051546,1,excellent,366,366,0,25.9056,15.7672,20.3,10.1384,73.712,0.631395566,470.7,125,0.341530055,9.43255814,-2.176744186,2.81627907,11.60930233,46.60465116,0.43414851,74.3,129,0.352459016,130,254
14,沁水县,1997,140521,7200,11498,1.596944444,1,excellent,365,365,0,29.4568,16.332,22.4296,13.1248,59.048,1.109968183,135.4,125,0.342465753,11.30310078,-0.312403101,4.647286822,11.61550388,58.31007752,0.385156739,69.7,129,0.353424658,130,254
14,沁水县,1998,140521,7170,35013,4.883263598,1,excellent,365,365,0,26.792,15.9424,20.7688,10.8496,75.56,0.603402651,618.3,125,0.342465753,10.64341085,-0.165891473,4.55503876,10.80930233,59.13953488,0.371629855,170.5,129,0.353424658,130,254
14,沁水县,1999,140521,8160,33934,4.158578431,1,excellent,365,365,0,27.9624,16.2768,21.5256,11.6856,70.488,0.77161305,297.7,125,0.342465753,12.20852713,0.249612403,5.502325581,11.95891473,44.84496124,0.504481942,91.5,129,0.353424658,130,254
14,沁水县,2000,140521,6980,30058,4.306303725,1,excellent,366,366,0,27.02,16.1912,21.0856,10.8288,69.968,0.759356822,393.5,125,0.341530055,10.75503876,-1.601550388,3.903100775,12.35658915,50.27906977,0.512330082,50.9,129,0.352459016,130,254
14,沁水县,2001,140521,7430,21078,2.836877524,1,excellent,365,365,0,28.5088,15.8368,21.6192,12.672,63.096,0.966822345,184.3,125,0.342465753,11.23410853,-0.671317829,4.548837209,11.90542636,50.41860465,0.486771213,56.1,129,0.353424658,130,254
14,沁水县,2002,140521,7660,32189,4.202219321,1,excellent,365,365,0,27.928,16.0024,21.3064,11.9256,71.288,0.763316182,248.8,125,0.342465753,12.49457364,0.539534884,5.810077519,11.95503876,49.57364341,0.482372342,99.5,129,0.353424658,130,254
14,沁水县,2003,140521,7530,34587,4.593227092,1,excellent,365,365,0,25.9544,15.5392,20.0376,10.4152,75.576,0.587036342,517,125,0.342465753,10.33953488,-0.587596899,4.043410853,10.92713178,61.60465116,0.353857036,109.3,129,0.353424658,130,254
14,沁水县,2004,140521,12520,68154,5.443610224,1,excellent,366,366,0,26.2088,15.0336,20.1768,11.1752,73.376,0.640769275,413.3,125,0.341530055,12.54263566,-0.480620155,5.237984496,13.02325581,45.43410853,0.541331171,71.7,129,0.352459016,130,254
14,沁水县,2005,140521,12930,59923,4.634416087,1,excellent,365,365,0,28.64,16.3944,21.7896,12.2456,66.024,0.925104631,278,125,0.342465753,11.2744186,-1.689922481,3.975193798,12.96434109,50.89147287,0.501814918,35.5,129,0.353424658,130,254
14,沁水县,2006,140521,13510,73747,5.458697261,1,excellent,365,365,0,27.1672,16.4424,21.1344,10.7248,69.144,0.783077087,466.8,125,0.342465753,11.75968992,0.017054264,5.214728682,11.74263566,52.18604651,0.507860855,78.8,129,0.353424658,130,254
14,沁水县,2007,140521,15920,106032,6.660301508,1,excellent,365,365,0,27.9704,16.4104,21.5256,11.56,63.616,0.961032524,379.1,125,0.342465753,12.48139535,-0.084496124,5.501550388,12.56589147,47.9379845,0.553135286,62,129,0.353424658,130,254
14,沁水县,2008,140521,16480,78728,4.777184466,1,excellent,366,366,0,27.8968,15.7328,21.1704,12.164,63.824,0.909673693,274.8,125,0.341530055,10.36434109,-1.602325581,3.651937984,11.96666667,52.17054264,0.456166624,130.4,129,0.352459016,130,254
14,沁水县,2009,140521,15938.4,37595,2.35876876,1,excellent,365,365,0,28.1424,16.6112,21.7312,11.5312,63.6,1.001865672,246.6,125,0.342465753,12.69302326,-0.204651163,5.351162791,12.89767442,52.95348837,0.470189024,70.2,129,0.353424658,130,254
14,沁水县,2010,140521,16810,90973,5.411838192,1,excellent,365,365,0,27.3616,16.3264,21.0576,11.0352,68.312,0.810562122,433.2,125,0.342465753,10.25658915,-1.246511628,3.635658915,11.50310078,51.04651163,0.446905397,69.2,129,0.353424658,130,254
14,沁水县,2011,140521,16940,94078.2,5.553612751,1,excellent,365,365,0,26.7944,15.6816,20.5688,11.1128,65.8,0.859570763,465,125,0.342465753,10.43875969,-2.634108527,3.129457364,13.07286822,42.79069767,0.524893132,75.7,129,0.353424658,130,254
14,沁水县,2012,140521,19000,95616,5.032421053,1,excellent,366,366,0,27.1704,15.9848,20.996,11.1856,65.608,0.867364232,264.4,125,0.341530055,10.2,-1.392248062,3.537209302,11.59224806,52.78294574,0.43049938,51.6,129,0.352459016,130,254
14,沁水县,2013,140521,19600,97459,4.972397959,1,excellent,365,365,0,28.1856,16.9776,21.8936,11.208,67.592,0.858550532,513.5,125,0.342465753,12.98914729,-0.863565891,5.051937984,13.85271318,47.3875969,0.534903939,43.3,129,0.353424658,130,254
14,沁水县,2014,140521,17300,88622,5.12265896,1,excellent,365,365,0,27.5056,15.4632,20.76,12.0424,66.008,0.851911727,389.1,125,0.342465753,12.05813953,-0.334883721,5.008527132,12.39302326,54.60465116,0.440303167,124.4,129,0.353424658,130,254
14,沁水县,2015,140521,17500,118486,6.770628571,1,excellent,365,365,0,27.4872,15.4072,20.6912,12.08,66.288,0.8414615,313.1,125,0.342465753,12.14186047,-0.321705426,5.040310078,12.46356589,55.33333333,0.422972821,100.5,129,0.353424658,130,254
14,沁水县,2016,140521,17500,126840,7.248,1,excellent,366,366,0,27.1928,16.26,20.9944,10.9328,71.856,0.696257781,362.9,125,0.341530055,11.97751938,-0.82248062,4.795348837,12.8,46.24031008,0.501129007,60.3,129,0.352459016,130,254
14,沁水县,2017,140521,18700,112569,6.01973262,1,excellent,365,365,0,28.6144,16.5088,21.7368,12.1056,67.84,0.865540898,311.4,125,0.342465753,11.95426357,-0.219379845,5.121705426,12.17364341,52.7751938,0.457094358,89.1,129,0.353424658,130,254
14,沁水县,2018,140521,17100,120919,7.07128655,1,excellent,365,365,0,28.6,17.2936,22.268,11.3064,67.696,0.871142095,324.2,125,0.342465753,12.29069767,-0.514728682,4.937209302,12.80542636,54.50387597,0.454467596,123,129,0.353424658,130,254
14,沁水县,2019,140521,25300,76924,3.040474308,1,excellent,365,365,0,29.1688,16.2768,22.0784,12.892,59.864,1.082146097,282.4,125,0.342465753,11.74341085,-0.895348837,4.555813953,12.63875969,52.02325581,0.454469525,79.6,129,0.353424658,130,254
14,沁水县,2020,140521,26200,82602,3.152748092,1,excellent,366,366,0,27.57452688,16.04854839,21.27611828,11.52597849,68.04961118,0.812007267,442.5561254,125,0.341530055,12.80378295,0.062170543,5.625777778,12.7416124,56.63114618,0.476359817,125.4,129,0.352459016,130,254
14,沁水县,2021,140521,16866.66667,88395,5.240810277,1,excellent,365,365,0,28.611456,15.361184,21.10651606,13.250272,72.61327143,0.69595105,575.7364672,125,0.342465753,13.51059173,-1.456972868,5.024935962,14.9675646,53.9853959,0.437152956,72.40555556,129,0.353424658,130,254
14,沁水县,2022,140521,17466.66667,92789,5.312347328,1,excellent,365,365,0,28.095488,16.430624,21.612352,11.664864,68.3201,0.840600128,375.4974359,125,0.342465753,12.07965891,-0.283348837,5.064434109,12.36300775,58.23381783,0.436715698,75.0497151,129,0.353424658,130,254
14,阳城县,1980,140522,17466.754,70595,4.041678265,1,excellent,366,366,0,27.5352,16.9712,21.8344,10.564,70.52,0.784296992,543.5,125,0.341530055,10.31937984,-1.042635659,3.982945736,11.3620155,52.53488372,0.430331769,65.3,129,0.352459016,130,254
14,阳城县,1981,140522,14333.405,26165,1.825455989,1,excellent,365,365,0,28.1032,18.1936,22.9952,9.9096,64.496,1.023206191,324.6,125,0.342465753,12.30465116,0.65503876,5.875193798,11.6496124,49.73643411,0.561288672,54,129,0.353424658,130,254
14,阳城县,1982,140522,13666.735,33130,2.424134221,1,excellent,365,365,0,27.8192,17.4264,22.2296,10.3928,69.176,0.859418561,618.1,125,0.342465753,12.02868217,0.248837209,5.485271318,11.77984496,55.58139535,0.477789413,70.6,129,0.353424658,130,254
14,阳城县,1983,140522,12666.73,51880,4.095768995,1,excellent,365,365,0,27.2344,17.1112,21.6952,10.1232,73.488,0.708381271,491.8,125,0.342465753,11.69302326,-0.70620155,5.033333333,12.39922481,47.95348837,0.495067314,64,129,0.353424658,130,254
14,阳城县,1984,140522,12266.728,59655,4.863155032,1,excellent,366,366,0,26.6072,17.0048,21.4072,9.6024,75.08,0.655577973,510.2,125,0.341530055,10.24651163,-0.695348837,4.1,10.94186047,46.74418605,0.474527191,52.3,129,0.352459016,130,254
14,阳城县,1985,140522,9866.716,13770,1.39560113,1,excellent,365,365,0,28.5664,18.0064,22.7928,10.56,71.032,0.849346854,278.9,125,0.342465753,10.21395349,-0.280620155,4.441085271,10.49457364,58.06976744,0.428105264,63.2,129,0.353424658,130,254
14,阳城县,1986,140522,11333.39,42663,3.764363531,1,excellent,365,365,0,29.08,17.3656,22.8136,11.7144,65.792,0.991515249,291.6,125,0.342465753,12.1503876,-0.313178295,5.335658915,12.46356589,45.92248062,0.527850464,34.3,129,0.353424658,130,254
14,阳城县,1987,140522,11893.3928,36605,3.077759275,1,excellent,365,365,0,28.0224,17.1648,22.1576,10.8576,70.256,0.821918298,422.7,125,0.342465753,11.60077519,0.086821705,5.193023256,11.51395349,58.11627907,0.410744548,93.4,129,0.353424658,130,254
14,阳城县,1988,140522,11206.7227,35528,3.170239949,1,excellent,366,366,0,27.5096,17.8368,22.204,9.6728,73.048,0.743122189,515.4,125,0.341530055,10.51937984,-0.337984496,4.46124031,10.85736434,50.75193798,0.474370609,88.9,129,0.352459016,130,254
14,阳城县,1989,140522,11713.3919,53191,4.541041609,1,excellent,365,365,0,27.2032,17.0624,21.6016,10.1408,73.312,0.704214103,380.6,125,0.342465753,10.51395349,0.499224806,4.992248062,10.01472868,61.81395349,0.412136268,89.4,129,0.353424658,130,254
14,阳城县,1990,140522,11893.3928,41563,3.494629388,1,excellent,365,365,0,28.6432,17.5744,22.5752,11.0688,72.72,0.764919885,332.4,125,0.342465753,10.55736434,0.196124031,4.807751938,10.36124031,67.0620155,0.350348363,179.4,129,0.353424658,130,254
14,阳城县,1991,140522,11633.3915,12564,1.0799946,1,excellent,365,365,0,29.0304,17.6992,22.7832,11.3312,69.112,0.882167377,245.1,125,0.342465753,11.21627907,0.211627907,4.917054264,11.00465116,62.27906977,0.36789654,104.1,129,0.353424658,130,254
14,阳城县,1992,140522,12140,54411,4.481960461,1,excellent,366,366,0,28.3392,17.2512,22.3072,11.088,67.16,0.916430542,327.5,125,0.341530055,12.34496124,-0.031782946,5.470542636,12.37674419,55.68217054,0.465281841,160.7,129,0.352459016,130,254
14,阳城县,1993,140522,11240.0562,45850,4.079161099,1,excellent,365,365,0,27.416,16.6368,21.3792,10.7792,72.768,0.725107787,317.1,125,0.342465753,11.5627907,0.124031008,5.168217054,11.43875969,59.6744186,0.432343896,90,129,0.353424658,130,254
14,阳城县,1994,140522,11170,28166,2.521575649,1,excellent,365,365,0,29.4912,18.2736,23.5,11.2176,67.376,0.933286025,315.1,125,0.342465753,12.19069767,0.059689922,5.457364341,12.13100775,55.13953488,0.453060566,131.7,129,0.353424658,130,254
14,阳城县,1995,140522,11110,36669,3.300540054,1,excellent,365,365,0,28.6752,17.892,22.9528,10.7832,68.328,0.916897944,367.5,125,0.342465753,13.21937984,-0.378294574,5.743410853,13.59767442,44.89922481,0.557549777,52.5,129,0.353424658,130,254
14,阳城县,1996,140522,12060,56456,4.681260365,1,excellent,366,366,0,27.2408,17.4736,21.9464,9.7672,72.688,0.730520661,639.4,125,0.341530055,10.61782946,-0.79379845,4.243410853,11.41162791,47.87596899,0.477000432,71.1,129,0.352459016,130,254
14,阳城县,1997,140522,9550,5528,0.578848168,1,excellent,365,365,0,31.0144,18.468,24.2192,12.5464,57.696,1.28969132,146.5,125,0.342465753,12.41860465,1.005426357,6.024031008,11.41317829,59.23255814,0.41535107,69.4,129,0.353424658,130,254
14,阳城县,1998,140522,11240,55839,4.967882562,1,excellent,365,365,0,28.3504,17.7632,22.4512,10.5872,74.272,0.707469798,551.7,125,0.342465753,11.97906977,1.536434109,6.019379845,10.44263566,61.65116279,0.389675575,150.3,129,0.353424658,130,254
14,阳城县,1999,140522,13240,45766,3.456646526,1,excellent,365,365,0,29.4152,18.2184,23.2816,11.1968,68.568,0.91734589,269.2,125,0.342465753,13.79689922,1.748837209,7.056589147,12.04806202,47.18604651,0.548339923,83.6,129,0.353424658,130,254
14,阳城县,2000,140522,10440,55485,5.314655172,1,excellent,366,366,0,28.4832,17.8704,22.716,10.6128,70.152,0.837496458,384.8,125,0.341530055,12.15503876,0.075193798,5.481395349,12.07984496,52.76744186,0.556790181,64.8,129,0.352459016,130,254
14,阳城县,2001,140522,10130,15900,1.569595262,1,excellent,365,365,0,29.912,17.6328,23.404,12.2792,61.776,1.11662399,178.7,125,0.342465753,12.43643411,0.531007752,5.918604651,11.90542636,52.70542636,0.520632052,79.4,129,0.353424658,130,254
14,阳城县,2002,140522,10010,35819,3.578321678,1,excellent,365,365,0,29.1992,18.0376,22.9904,11.1616,69.984,0.88764314,341.5,125,0.342465753,13.87751938,2.146511628,7.434108527,11.73100775,52.37209302,0.521746929,94.1,129,0.353424658,130,254
14,阳城县,2003,140522,9650,44109,4.570880829,1,excellent,365,365,0,27.1952,17.4912,21.728,9.704,74.6,0.683997441,585.6,125,0.342465753,11.57131783,1.086046512,5.578294574,10.48527132,63.43410853,0.380277546,115.1,129,0.353424658,130,254
14,阳城县,2004,140522,14970,77463,5.174549098,1,excellent,366,366,0,27.8008,17.6064,22.0152,10.1944,69.792,0.816121256,482.7,125,0.341530055,14.24883721,1.417829457,7.069767442,12.83100775,44.31007752,0.626613881,81,129,0.352459016,130,254
14,阳城县,2005,140522,17100,69309,4.053157895,1,excellent,365,365,0,29.3552,18.4808,23.32,10.8744,64.504,1.063920689,328.2,125,0.342465753,12.18992248,-0.043410853,5.384496124,12.23333333,51.21705426,0.560860963,48.2,129,0.353424658,130,254
14,阳城县,2006,140522,17320,79440,4.586605081,1,excellent,365,365,0,27.8888,17.756,22.3296,10.1328,67.68,0.889480185,425.5,125,0.342465753,12.73255814,1.569767442,6.488372093,11.1627907,53.66666667,0.543477646,72.5,129,0.353424658,130,254
14,阳城县,2007,140522,19630,87577,4.461385634,1,excellent,365,365,0,28.676,18.0728,22.732,10.6032,62.28,1.080577335,367.5,125,0.342465753,13.38837209,1.472868217,6.834883721,11.91550388,48.31007752,0.60737845,79.1,129,0.353424658,130,254
14,阳城县,2008,140522,20680,92161,4.456528046,1,excellent,366,366,0,28.204,17.388,22.304,10.816,62.352,1.01670211,327.7,125,0.341530055,11.19534884,0.082170543,5.027131783,11.11317829,52.05426357,0.512255902,119.8,129,0.352459016,130,254
14,阳城县,2009,140522,20261.8,71010,3.504624466,1,excellent,365,365,0,29.012,18.3272,23.0544,10.6848,59.032,1.22515155,226.3,125,0.342465753,12.91860465,1.619379845,6.580620155,11.29922481,47.95348837,0.577244864,63.4,129,0.353424658,130,254
14,阳城县,2010,140522,21050,110275,5.23871734,1,excellent,365,365,0,28.2624,18.2776,22.6336,9.9848,64.648,0.992822219,372.2,125,0.342465753,11.29844961,0.603100775,5.230232558,10.69534884,47.27906977,0.536932202,57.7,129,0.353424658,130,254
14,阳城县,2011,140522,21080,113874,5.40199241,1,excellent,365,365,0,28.0864,17.9808,22.5144,10.1056,60.144,1.1401486,398.2,125,0.342465753,11.78294574,-0.528682171,4.986046512,12.31162791,37.39534884,0.64668113,44.9,129,0.353424658,130,254
14,阳城县,2012,140522,20800,113493,5.456394231,1,excellent,366,366,0,28.764,18.1872,23.0072,10.5768,60.24,1.141103217,241.8,125,0.341530055,11.37984496,0.570542636,5.258914729,10.80930233,49.25581395,0.525239079,45.8,129,0.352459016,130,254
14,阳城县,2013,140522,17700,121136,6.843841808,1,excellent,365,365,0,29.6696,19.1192,23.8704,10.5504,62.36,1.122311457,619.5,125,0.342465753,13.84496124,0.939534884,6.468992248,12.90542636,45.28682171,0.618565627,42.4,129,0.353424658,130,254
14,阳城县,2014,140522,16600,95334,5.743012048,1,excellent,365,365,0,29.2304,17.7272,22.8768,11.5032,63.072,1.057352326,303.6,125,0.342465753,13.45813953,1.889922481,6.968217054,11.56821705,54.52713178,0.513737137,109.2,129,0.353424658,130,254
14,阳城县,2015,140522,16200,107497,6.635617284,1,excellent,365,365,0,28.9688,17.4744,22.5464,11.4944,68.136,0.892632401,236.2,125,0.342465753,13.65891473,1.698449612,6.866666667,11.96046512,52.01550388,0.504290826,123.5,129,0.353424658,130,254
14,阳城县,2016,140522,17100,117560,6.874853801,1,excellent,366,366,0,28.8136,18.2176,22.8752,10.596,70.592,0.827383851,450.9,125,0.341530055,13.41937984,1.351162791,6.634108527,12.06821705,46.28682171,0.562203339,72.8,129,0.352459016,130,254
14,阳城县,2017,140522,17200,94056,5.468372093,1,excellent,365,365,0,30.2128,18.5008,23.7368,11.712,65.264,1.056551681,320.2,125,0.342465753,13.64573643,1.775968992,7.003875969,11.86976744,53.00775194,0.525048951,87.6,129,0.353424658,130,254
14,阳城县,2018,140522,15600,99004,6.346410256,1,excellent,365,365,0,30.0368,19.308,24.2296,10.7288,66.088,1.036344126,287,125,0.342465753,13.54728682,1.415503876,6.67751938,12.13178295,55.6124031,0.509656413,212.5,129,0.353424658,130,254
14,阳城县,2019,140522,24800,58016,2.339354839,1,excellent,365,365,0,30.6848,18.6632,24.1312,12.0216,57.544,1.296760962,321.4,125,0.342465753,12.90775194,1.065891473,6.236434109,11.84186047,52.49612403,0.519059109,118.9,129,0.353424658,130,254
